district_id,district_name,state_name,health_subscore,education_subscore,priority_index,priority_tier,dominant_driver,institutional_births_pct,full_immunization_pct,household_sanitation_pct,health_insurance_pct,overall_literacy,pct_schools_electricity,pct_schools_water,pct_schools_road_connected,stunted_pct,wasted_pct,underweight_pct,child_anaemia_pct,dropout_rate_pct,true_pupil_teacher_ratio_x,literacy_gender_gap,dropout_gender_gap,toilet_gender_gap,pct_sc_population,pct_st_population,primary_pupil_teacher_ratio,predicted_tier,prediction_correct,true_pupil_teacher_ratio
697,KOLKATA,WEST BENGAL,40.70299501,76.15085968,58.42692734,Medium,Education-driven,97.5,80.2,60.9,21.1,87.14,100,100,99.6,29.6,29.3,32.9,72.3,1.75,13.55,4.1,-0.66,142,5.38,0.24,154,Medium,TRUE,13.55
391,IMPHAL WEST,MANIPUR,65.51580699,60.59345535,63.05463117,Medium,Both equally,95.7,74.1,58.7,15.7,86.7,39.1,99.5,93.5,15.6,9.3,10.2,41.8,1.35,13.54,12.22,-0.12,-1,3.19,4.66,28,High,FALSE,13.54
410,KOLASIB,MIZORAM,76.31031614,58.6245147,67.46741542,High,Health-driven,91.4,80.4,96.8,61.1,94.54,76.7,98.7,94.4,30.4,11.3,12.6,53.8,2.75,13.43,1.97,-0.1,2,0.1,87.68,32,High,TRUE,13.43
486,PATHANKOT,PUNJAB,67.57487521,68.80199667,68.18843594,High,Both equally,94.8,77.4,79.2,27,,99.6,100,100,22.1,10.3,10.8,68.3,0.85,13.42,,-0.16,2,,,19,High,TRUE,13.42
470,YANAM,PUDUCHERRY,76.91347754,70.96505824,73.93926789,High,Health-driven,100,79.7,84.1,29.2,80.26,100,100,100,25,12.4,18.7,39.7,2.82,13.41,6.56,-0.7,0,15.15,0,0,High,TRUE,13.41
467,KARAIKAL,PUDUCHERRY,72.27537438,86.21741542,79.2463949,High,Education-driven,99.6,88.9,84.3,26.9,87.83,100,100,99.4,25.5,15.3,19.7,65.5,0.71,13.39,10.75,-0.22,4,17.65,0,3,High,TRUE,13.39
550,THE NILGIRIS,TAMIL NADU,79.86688852,67.77592901,73.82140876,High,Health-driven,100,90.1,83.6,74.5,85.65,95.6,100,94.9,26.7,17.3,23.2,45.9,1.65,13.33,12.71,-0.32,12,32.08,4.46,48,High,TRUE,13.33
289,KOTTAYAM,KERALA,78.09900166,69.19023849,73.64462008,High,Health-driven,98.7,,98.6,53.2,96.4,99.4,99.9,97.9,23.4,8.4,17.3,36.8,3.32,13.21,1.5,-0.76,16,7.8,1.11,51,High,TRUE,13.21
598,SOUTH TRIPURA,TRIPURA,54.3469218,53.10593455,53.72642818,Medium,Both equally,89.7,48.5,68.6,37.3,85.41,22.9,90.9,77.6,25.5,15.3,21.6,59.6,0.42,13.19,11.3,-0.08,3,16,39.37,19,Medium,TRUE,13.19
59,LAKHIMPUR,ASSAM,47.42096506,38.82418192,43.12257349,Medium,Health-driven,96.2,69,74.2,67,78.39,16.6,92.4,83.7,38.5,18.2,34.4,69.3,1.71,13.16,12.75,-0.56,60,7.85,23.93,385,Medium,TRUE,13.16
475,FATEHGARH SAHIB,PUNJAB,73.91846922,70.27176927,72.09511925,High,Both equally,96.6,83.6,87.6,35.1,80.33,100,100,100,30,7.1,18.2,61.5,4.65,13.12,8.97,0.13,2,32.07,0,39,High,TRUE,13.12
219,KUPWARA,JAMMU & KASHMIR,47.4625624,27.95341098,37.70798669,Medium,Health-driven,97.1,93.2,67.7,10.4,66.92,9.1,80.8,77.6,24.9,25.1,25.5,78.8,1.65,13.07,22.31,-0.64,211,0.12,8.08,86,Medium,TRUE,13.07
415,DIMAPUR,NAGALAND,39.14309484,61.98003328,50.56156406,Medium,Education-driven,73.7,55.9,81.1,5.7,85.44,73.4,86.3,87.9,28.3,25,29.8,48.9,0.53,13,5.53,-0.08,1,0,59.13,17,Medium,TRUE,13
422,PHEK,NAGALAND,58.44425957,45.70160843,52.072934,Medium,Health-driven,32.2,54.6,90.1,24.9,79.13,49.6,81.3,82.9,28,12.9,15.6,44.9,1.42,12.93,11.03,-0.01,0,0,96.16,9,Medium,TRUE,12.93
381,SINDHUDURG,MAHARASTRA,53.63976705,65.72379368,59.68178037,Medium,Education-driven,100,76.3,87.9,13.2,86.54,98.4,99.8,97.4,30.8,27.7,32,55.6,4.31,12.87,13.95,-1.04,-4,6.54,0.82,20,Medium,TRUE,12.87
543,NAMAKKAL,TAMIL NADU,76.5391015,67.13810316,71.83860233,High,Health-driven,100,83.9,75.2,68.8,74.92,99.3,100,99.3,25.2,10.3,15.7,67.9,2.46,12.84,16.41,-0.66,13,20,3.31,120,High,TRUE,12.84
35,WEST KAMENG,ARUNACHAL PRADESH,58.54825291,39.87798114,49.21311703,Medium,Health-driven,93.6,56.2,88.9,38.3,69.4,37.3,89.2,83.9,24.2,23.2,13.4,66.6,1.39,12.75,14.86,-0.16,5,0,55.25,13,Medium,TRUE,12.75
413,MAMIT,MIZORAM,77.78702163,54.60343871,66.19523017,High,Health-driven,75,85.9,92.7,61.7,85.96,52.3,90.9,98.5,26.4,7.4,13.9,45.5,3.4,12.74,8.78,0.14,1,0.06,95.04,43,High,TRUE,12.74
407,AIZAWL,MIZORAM,77.12146423,69.41209096,73.26677759,High,Health-driven,97.4,66.4,96.1,37.5,98.5,84.2,99.9,100,25.3,7.3,9.6,44,2.93,12.65,1.01,-0.39,3,0.16,93.31,17,High,TRUE,12.65
390,IMPHAL EAST,MANIPUR,60.27454243,60.7598447,60.51719357,Medium,Both equally,91.7,76.2,59.5,7,82.81,37.6,99,95.8,18.4,11.7,14.4,50.3,1.28,12.61,13.94,-0.22,11,3.47,6.06,37,Medium,TRUE,12.61
206,SOLAN,HIMACHAL PRADESH,61.79284526,73.68275097,67.73779811,High,Education-driven,90.2,92.6,81.8,41.9,85.02,98.4,100,87,32.3,20.9,26.7,50.4,0.72,12.6,13.17,-0.2,3,28.35,4.42,67,High,TRUE,12.6
27,LOWER SUBANSIRI,ARUNACHAL PRADESH,62.62479201,33.8879645,48.25637826,Medium,Health-driven,89.8,66.5,82.8,24.5,76.33,27.3,72.3,72.3,30.7,11.5,8.1,52.4,2.26,12.25,12.3,0.14,1,0,87.81,5,Medium,TRUE,12.25
205,SIRMAUR,HIMACHAL PRADESH,62.93677205,66.00110926,64.46894065,High,Both equally,87.4,93.9,84.3,26.2,79.98,86.5,100,71.5,28.6,18.5,24.2,58.5,0.63,12.22,14.21,-0.2,2,30.34,2.13,78,High,TRUE,12.22
679,CHAMPAWAT,UTTARAKHAND,76.6014975,55.5463117,66.0739046,High,Health-driven,79.8,91.9,82.7,65.7,80.73,57.3,93.8,73.5,24.9,12.4,15.3,43.1,0.71,12.2,23.84,-0.09,7,18.25,0.52,29,High,TRUE,12.2
207,UNA,HIMACHAL PRADESH,60.94009983,76.65002773,68.79506378,High,Education-driven,89.7,75.3,81.4,22.6,87.23,99.9,99.9,92.3,24.7,13.1,25.8,58.7,0.83,12.14,11.08,-0.21,3,22.16,1.65,39,High,TRUE,12.14
228,UDHAMPUR,JAMMU & KASHMIR,39.78785358,40.18302829,39.98544093,Medium,Both equally,87.2,85.8,69.8,16.8,69.9,29.5,97.5,60.1,37.3,19.8,31.9,70.4,1.24,12.11,21.71,-0.45,301,24.97,10.15,51,Medium,TRUE,12.11
408,CHAMPHAI,MIZORAM,83.83943428,63.94897393,73.8942041,High,Health-driven,96.7,85.3,98.3,64.9,93.51,73.8,98.1,100,27.2,12.1,13.1,38.3,3.67,12.04,2.6,-0.11,0,0.01,98.19,20,High,TRUE,12.04
37,BAKSA,ASSAM,39.6422629,34.91403217,37.27814753,Medium,Both equally,89.9,70.5,68.9,69,70.53,11.5,86.7,89,41.2,17,34,78.6,1.63,11.92,16.32,-0.52,317,7.69,34.84,176,Medium,TRUE,11.92
594,GOMATI,TRIPURA,45.94425957,39.93344426,42.93885191,Medium,Health-driven,93.2,67.1,77.4,29.9,,30,91.9,72.3,22.7,27.6,29,70.7,0.43,11.92,,-0.09,3,,,12,Medium,TRUE,11.92
423,TUENSANG,NAGALAND,38.45673877,44.67554077,41.56613977,Medium,Education-driven,34.8,39.9,92,22,73.7,30.2,72.2,7.9,37.1,24.6,34.2,38.8,0.55,11.9,6.36,-0.14,0,0,97.11,5,Low,FALSE,11.9
597,SEPAHIJALA,TRIPURA,49.16805324,45.84026622,47.50415973,Medium,Both equally,87.7,70.3,75.4,31.6,,28.9,94.8,90.7,34.5,14.9,21,72.1,0.48,11.87,,-0.03,2,,,35,Medium,TRUE,11.87
51,HAILAKANDI,ASSAM,33.31946755,37.38214088,35.35080422,Low,Both equally,83,68.6,60,53.6,75.26,11.3,35.8,71.2,42.9,22.2,42.4,59.5,1.08,11.75,13.07,-0.26,25,10.72,0.11,347,Low,TRUE,11.75
677,BAGESHWAR,UTTARAKHAND,81.5515807,56.26733222,68.90945646,High,Health-driven,82,86.9,88.5,71.9,80.69,73.6,94.7,65.6,23.6,7.7,11.9,43.7,0.74,11.74,23.61,-0.04,22,27.73,0.76,44,High,TRUE,11.74
201,KULLU,HIMACHAL PRADESH,48.60648918,57.98668885,53.29658902,Medium,Education-driven,87,80.2,81.2,26.8,80.14,79.1,99.1,66.2,35.9,16.1,25.6,75.3,0.96,11.65,17.79,-0.07,0,28.01,3.84,38,Medium,TRUE,11.65
389,CHURACHANDPUR,MANIPUR,59.48419301,51.35884637,55.42151969,Medium,Health-driven,72.9,64.9,81.2,18.2,84.29,37.1,99.8,72.6,25.1,12.1,9.8,41.1,1.78,11.49,8.21,-0.52,1,0.16,92.94,18,Medium,TRUE,11.49
209,BADGAM,JAMMU & KASHMIR,52.55823627,47.69828064,50.12825846,Medium,Both equally,96.5,92.5,77,5.2,57.98,17,100,98,26.8,18.9,20.6,85,1.59,11.49,21.96,-0.53,11,0.05,3.17,41,Medium,TRUE,11.49
197,CHAMBA,HIMACHAL PRADESH,58.69384359,61.86910704,60.28147532,Medium,Both equally,72,100,86.5,26.8,73.19,87.1,100,64.7,42.6,15.4,26,46.5,0.68,11.46,22.05,-0.29,3,21.52,26.1,95,Medium,TRUE,11.46
293,PATHANAMTHITTA,KERALA,77.76622296,67.2490294,72.50762618,High,Health-driven,99.1,,98.9,50.1,96.93,97.8,99.7,97.5,22.7,11.4,11.2,44.2,3.01,11.44,1.44,-1.35,40,13.74,0.68,26,High,TRUE,11.44
688,UTTARKASHI,UTTARAKHAND,59.31780366,49.27897948,54.29839157,Medium,Health-driven,85.9,81.8,75.7,80.3,75.98,60.8,91.6,61.8,34.1,10.6,23.5,73.6,0.93,11.4,27.03,-0.23,3,24.41,1.06,26,Medium,TRUE,11.4
36,WEST SIANG,ARUNACHAL PRADESH,62.02163062,43.03937881,52.53050471,Medium,Health-driven,84.6,55.4,87.7,26.6,67.62,38.4,83.7,51.8,24.5,15.1,16.2,45.6,0.69,11.39,13.13,-0.11,4,0,82.64,21,Medium,TRUE,11.39
676,ALMORA,UTTARAKHAND,68.55241265,60.03882418,64.29561841,High,Health-driven,80.1,85.1,89.2,66,81.06,58.9,98.6,65.5,26,17,22.9,57.7,0.62,11.39,23.13,-0.29,19,24.26,0.21,82,Medium,FALSE,11.39
227,SRINAGAR,JAMMU & KASHMIR,60.14975042,56.51691625,58.33333333,Medium,Both equally,99.2,90.9,86.8,17.9,71.21,61.4,98.5,98.2,33,18.6,15.8,77,1.69,11.34,14.48,-0.19,-74,0.09,0.72,14,Medium,TRUE,11.34
214,JAMMU,JAMMU & KASHMIR,62.52079867,68.2473655,65.38408209,High,Education-driven,96.5,84.1,81.2,23.3,83.98,61.2,97.5,90.9,27,18,17.6,68.4,0.3,11.31,12.36,-0.06,28,24.71,4.52,42,High,TRUE,11.31
395,UKHRUL,MANIPUR,55.44925125,49.72268441,52.58596783,Medium,Health-driven,44.6,39.4,81.4,17,81.87,23.5,100,84,27.1,11.6,16,34.6,2.22,11.27,8.58,-0.34,1,0.14,94.35,18,Medium,TRUE,11.27
212,DODA,JAMMU & KASHMIR,38.81031614,27.73155851,33.27093733,Low,Health-driven,73.5,61.7,70.9,7.6,65.97,13.2,88.1,73.9,32.7,9.5,15.2,80.7,1.92,11.16,30.02,-0.4,6,13.03,9.57,46,Medium,FALSE,11.16
21,EAST SIANG,ARUNACHAL PRADESH,67.15890183,36.1619523,51.66042707,Medium,Health-driven,90.8,48.8,83.9,30.5,73.54,30.6,94.4,68.9,24.6,8.6,10.3,51.5,2.33,11.04,11.04,-0.49,10,0,70.53,8,Medium,TRUE,11.04
33,UPPER SIANG,ARUNACHAL PRADESH,61.87603993,47.94786467,54.9119523,Medium,Health-driven,76,61.4,91.8,34.6,59.94,55.5,97.5,95.8,30.4,12.5,12,51,1.52,10.98,8.87,-0.02,24,0,80.6,6,Medium,TRUE,10.98
217,KISHTWAR,JAMMU & KASHMIR,45.19550749,35.19134775,40.19342762,Medium,Health-driven,91.6,91.6,59.6,16.4,58.54,11.6,96.3,69,27.5,22.8,17.7,88.5,0.97,10.98,27.62,-0.34,7,6.2,16.54,31,Medium,TRUE,10.98
218,KULGAM,JAMMU & KASHMIR,64.72545757,31.08707709,47.90626733,Medium,Health-driven,98.9,98.1,80.5,4.2,60.35,18.2,93.4,76.9,28.4,11.3,15.3,77.7,1.45,10.95,20.84,-0.44,12,0.01,6.25,27,Medium,TRUE,10.95
216,KATHUA,JAMMU & KASHMIR,57.75790349,56.62784248,57.19287299,Medium,Both equally,97.1,100,75.4,7,73.5,39.2,99.4,74.7,21.8,22.5,25.9,67,0.6,10.92,16.84,-0.18,215,22.91,8.65,37,Medium,TRUE,10.92
411,LAWNGTLAI,MIZORAM,56.46838602,31.94675541,44.20757072,Medium,Health-driven,53.7,70.2,90.3,31.3,66.41,30.9,80.4,83.7,32.7,16.2,16.9,55.3,2.47,10.9,17.06,-0.33,0,0.12,95.3,28,Medium,TRUE,10.9
421,PEREN,NAGALAND,51.64309484,48.75207987,50.19758735,Medium,Both equally,43.5,63.3,89.4,5.4,79,47.3,71.9,79.6,34.9,9.1,20.7,51,1.07,10.86,10.39,0.02,-1,0,88.47,1,Medium,TRUE,10.86
600,WEST TRIPURA,TRIPURA,69.69633943,66.72212978,68.20923461,High,Both equally,95.3,88.4,80.2,28.1,88.91,44.3,96.9,91.5,30.3,11.7,21.2,54.5,0.6,10.84,8.15,-0.17,11,19.59,25.03,30,High,TRUE,10.84
425,ZUNHEBOTO,NAGALAND,31.46838602,52.05213533,41.76026068,Medium,Education-driven,35,60.7,88.9,18.1,86.26,31.6,72.2,93.8,44,26.9,44.5,34.9,1.35,10.76,5.25,-0.17,0,0,97.02,6,Medium,TRUE,10.76
414,SERCHHIP,MIZORAM,80.88602329,66.94398225,73.91500277,High,Health-driven,96.2,84.7,98.2,58.8,98.76,89.4,100,96.6,31.8,8.4,14.4,43.2,4.08,10.62,0.96,0.39,0,0.05,96.85,4,High,TRUE,10.62
412,LUNGLEI,MIZORAM,72.71214642,46.53355519,59.6228508,Medium,Health-driven,82.7,73.8,95.6,46.5,89.4,43.6,85.5,88.6,26.5,9.5,11.1,45.7,3.88,10.56,6.89,-0.61,43,0.11,95.11,45,Medium,TRUE,10.56
388,CHANDEL,MANIPUR,54.78369384,41.93011647,48.35690516,Medium,Health-driven,55.5,55.5,85.2,16.1,70.85,28.3,99.7,83.3,34,8.3,14.7,42.4,2.63,10.13,14.67,-0.69,3,0.38,88.97,8,Medium,TRUE,10.13
393,TAMENGLONG,MANIPUR,56.53078203,35.99556295,46.26317249,Medium,Health-driven,57.7,67.4,77.9,16.8,70.4,14.3,99.8,58,27.1,9.6,19.3,37,2.51,10.1,12.98,-0.88,1,0.02,95.72,16,Medium,TRUE,10.1
213,GANDERBAL,JAMMU & KASHMIR,49.7296173,35.63505269,42.682335,Medium,Health-driven,98,81.2,78.4,8.3,59.99,23,91.4,91.9,18.5,25.9,20.1,89.8,1.68,10.06,23.12,-0.4,-31,0.04,20.53,14,Medium,TRUE,10.06
208,ANANTNAG,JAMMU & KASHMIR,42.88685524,37.43760399,40.16222962,Medium,Health-driven,90.5,83.3,84.7,7.3,64.32,19.5,95.1,91.5,28.2,24.9,28.3,79.2,1.74,10.03,19.98,-0.59,37,0.17,10.75,33,Medium,TRUE,10.03
220,PULWAMA,JAMMU & KASHMIR,68.781198,37.68718802,53.23419301,Medium,Health-driven,97.8,88.8,91.6,9.9,65,21.9,96.2,93.9,22.4,15.3,20.2,67.4,2.75,9.93,21.6,-0.63,54,0.07,4.03,15,Medium,TRUE,9.93
225,SAMBA,JAMMU & KASHMIR,63.24875208,63.64392679,63.44633943,High,Both equally,97.9,90.9,78.8,19,82.48,79.3,95.2,85.9,24.5,20.4,15.5,69,0.64,9.92,15.37,-0.01,42,28.8,5.51,13,High,TRUE,9.92
199,KANGRA,HIMACHAL PRADESH,56.05241265,70.27176927,63.16209096,High,Education-driven,90.2,83.9,73.3,36.4,86.49,97.8,100,89.8,28,19.4,32,55.3,1.2,9.83,11.93,-0.32,15,21.15,5.6,54,High,TRUE,9.83
17,ANJAW,ARUNACHAL PRADESH,67.90765391,27.17692734,47.54229063,Medium,Health-driven,78,93,86.8,17.5,59.4,22,92,81,23.6,14.3,16,57.1,3.49,9.81,23.15,-0.59,4,0,77.72,0,Medium,TRUE,9.81
692,DARJILING,WEST BENGAL,57.36272879,42.92845258,50.14559068,Medium,Health-driven,98.4,94.2,83,26.3,79.92,23.1,68.4,66.5,34.3,20.6,31.6,68.1,1.06,9.68,12.2,0.08,3,17.18,21.52,50,Medium,TRUE,9.68
686,TEHRI GARHWAL,UTTARAKHAND,68.73960067,54.21519689,61.47739878,Medium,Health-driven,82.2,83,84.6,71.2,75.1,65.5,93.9,73.5,29.3,12.8,20.7,61.7,0.77,9.55,28.14,-0.13,43,16.5,0.14,38,Medium,TRUE,9.55
203,MANDI,HIMACHAL PRADESH,66.16056572,65.52967277,65.84511925,High,Both equally,86.6,94.1,87,41.3,82.81,99,99.7,74.8,31.3,19.9,21.3,52.2,1.03,9.38,17.18,-0.23,4,29.38,1.28,74,High,TRUE,9.38
685,RUDRAPRAYAG,UTTARAKHAND,82.69550749,57.84803106,70.27176927,High,Health-driven,86.6,91.4,86.8,76.6,82.09,72.6,99.5,84.4,25.2,8,10.9,52.4,1.5,9.17,24.03,0.22,-2,19.68,0.16,8,High,TRUE,9.17
417,KOHIMA,NAGALAND,55.59484193,58.90183028,57.24833611,Medium,Both equally,66.9,82.8,87.4,26.7,85.58,64.1,84.1,96.9,28.3,26.9,22.1,38.4,1.49,9.12,7.72,-0.38,1,0,83.86,1,Medium,TRUE,9.12
196,BILASPUR,HIMACHAL PRADESH,60.81530782,63.72712146,62.27121464,Medium,Both equally,91.7,100,80.8,35.4,85.67,98.8,100,84,40.1,12,38.8,44.8,1.96,8.79,13.49,-0.28,0,25.92,2.8,20,Medium,TRUE,8.79
418,LONGLENG,NAGALAND,48.48169717,50.13865779,49.31017748,Medium,Both equally,38.7,53,86.6,38.3,71.1,28.7,100,95.7,34.1,19.8,25.7,40.4,4.14,8.77,10.16,-1.2,0,0,96.3,2,Medium,TRUE,8.77
681,GARHWAL,UTTARAKHAND,65.55740433,59.73377704,62.64559068,Medium,Health-driven,76,76,83.3,62.7,82.59,64.6,94.1,67.8,30,12,18.8,57.2,0.51,8.77,19.92,0.03,30,17.8,0.32,45,Medium,TRUE,8.77
678,CHAMOLI,UTTARAKHAND,62.14642263,56.65557404,59.40099834,Medium,Health-driven,73.9,85,87.6,71.1,83.48,40.2,98.5,73.5,34.1,16.2,21.6,65.5,0.98,8.63,20.98,-0.32,10,20.25,3.13,14,Medium,TRUE,8.63
299,LAKSHADWEEP,LAKSHADWEEP,75.64475874,63.53300055,69.58887965,High,Health-driven,99.6,86.1,99.8,60.1,92.28,100,100,80.5,32,17.4,25.8,43.1,3.18,8.53,7.86,-0.98,0,0,94.8,0,High,TRUE,8.53
684,PITHORAGARH,UTTARAKHAND,79.15973378,52.35718247,65.75845813,High,Health-driven,84.9,96,84.5,72.8,82.93,48,93,75.5,25.6,12.4,20.6,36.2,1.15,8.41,20.48,-0.17,-133,24.9,4.04,17,High,TRUE,8.41
1,NICOBARS,ANDAMAN & NICOBAR ISLANDS,61.50166389,62.67332224,62.08749307,Medium,Both equally,97.8,64.2,83.5,2.7,77.5,78.9,100,86,21.6,15.7,24.6,37.7,1.2,8.18,11.95,-1.29,0,0,64.28,2,Medium,TRUE,8.18
31,TAWANG,ARUNACHAL PRADESH,53.68136439,29.145868,41.4136162,Medium,Health-driven,84.2,67.5,81.7,33.5,60.61,51.7,82.8,60.9,30.4,7.1,9,89.6,3.85,8.11,19.79,0.21,3,0,69.65,0,Medium,TRUE,8.11
204,SHIMLA,HIMACHAL PRADESH,74.89600666,73.73821409,74.31711037,High,Both equally,92.2,96.5,87.3,37.1,84.55,74.2,100,99.7,27.1,15.5,14.9,59.1,1.47,8.08,12.93,-0.47,21,26.51,1.08,37,High,TRUE,8.08
595,KHOWAI,TRIPURA,41.72212978,46.08985025,43.90599002,Medium,Both equally,95.7,60.7,67.8,44.1,,27.2,97.5,86.3,47,16.6,24.7,73.4,0.58,7.97,,-0.16,-1,,,5,Medium,TRUE,7.97
19,DIBANG VALLEY,ARUNACHAL PRADESH,61.43926789,34.05435385,47.74681087,Medium,Health-driven,85.5,90.7,95,28.7,64.8,33.3,86.7,90,16.9,18.1,16,88.6,4.58,7.81,10.29,-2.28,-1,0,71.23,0,Medium,TRUE,7.81
48,DIMA HASAO,ASSAM,49.6672213,32.7509706,41.20909595,Medium,Health-driven,89.5,63.6,83.8,61.9,78.99,12,36.8,81.7,30.6,23.6,21.7,73.1,6.38,7.73,13.19,-1.09,41,2.03,70.92,17,Low,FALSE,7.73
419,MOKOKCHUNG,NAGALAND,66.05657238,57.18247366,61.61952302,Medium,Health-driven,51.5,92,96.7,22.3,92.68,69,88.4,96.5,31.4,11.7,22.9,35.5,2.39,6.9,1.81,-0.3,1,0,91.68,2,Medium,TRUE,6.9
200,KINNAUR,HIMACHAL PRADESH,59.27620632,73.40543539,66.34082085,High,Education-driven,82.7,91.7,80.1,35.9,80.77,97.8,100,97.8,32.2,11.3,18.9,75.6,1.32,5.92,17.03,-0.19,0,17.53,57.95,0,High,TRUE,5.92
202,LAHUL & SPITI,HIMACHAL PRADESH,46.50582363,46.67221298,46.5890183,Medium,Both equally,86.4,77.9,61.7,31.2,77.24,63.7,98.6,61.5,28.5,16.3,18.4,91,2.5,2.93,20.47,-0.14,-3,7.08,81.44,0,Medium,TRUE,2.93
